"These Lake Michigan phytoplankton data are a portion of a much larger dataset from all of the Laurention Great Lakes, and from additional years."										
"These data are available from Euan Reavie: _Natural Resources Research Institute, University of Minnesota Duluth, 5013 Miller Trunk Hwy, Duluth, MN 55811; _e_mail ereavie@d.umn.edu"										
num	year	lake	Season	DIV	station	sampletype	celltally	cellsperml	biovol	biovolperind
37417	2007	MI	1	5	10	1	1	0.57	2760.35	4825.5
37437	2007	MI	1	5	10	1	6	3.43	510.53	148.75
37438	2007	MI	1	5	10	1	6	3.43	119.79	34.9
37409	2007	MI	1	6	10	1	80	45.76	191.69	4.19
37429	2007	MI	1	6	10	1	16	9.15	38.34	4.19
37433	2007	MI	1	6	10	1	131	74.94	941.68	12.57
37434	2007	MI	1	6	10	1	420	240.25	3019.13	12.57
37445	2007	MI	1	6	10	1	4	2.29	19.17	8.38
37452	2007	MI	1	6	10	1	35	20.02	83.86	4.19
37457	2007	MI	1	1	11	1	2	0.27	170.82	636.17
37458	2007	MI	1	1	11	1	2	0.27	653.74	2434.74
37462	2007	MI	1	1	11	1	43	5.77	89.24	15.46
37463	2007	MI	1	1	11	1	6	0.81	34.16	42.41
37464	2007	MI	1	1	11	1	3	0.4	185.99	461.78
37465	2007	MI	1	1	11	1	2	0.27	62.57	233.02
37466	2007	MI	1	1	11	1	1	0.13	2.7	20.15
37467	2007	MI	1	1	11	1	1	0.13	34.84	259.54
37478	2007	MI	1	1	11	1	3	2.4	237.62	98.9
37481	2007	MI	1	1	11	1	10	1.34	4001.15	2980.3
37482	2007	MI	1	1	11	1	3	0.4	149.58	371.38
37483	2007	MI	1	1	11	1	45	6.04	552.34	91.43
37484	2007	MI	1	1	11	1	65	8.73	583.27	66.84
37485	2007	MI	1	1	11	1	25	3.36	217.89	64.92
37486	2007	MI	1	1	11	1	137	18.39	1296.93	70.51
37487	2007	MI	1	1	11	1	1	0.13	241.47	1798.6
37456	2007	MI	1	2	11	1	21	2.77	2004.28	724.19
37468	2007	MI	1	2	11	1	10	1.32	1249.07	947.76
37470	2007	MI	1	2	11	1	95	12.52	7085.45	565.92
37471	2007	MI	1	2	11	1	1	0.13	22.36	169.65
37474	2007	MI	1	2	11	1	2	0.26	162.69	617.23
37475	2007	MI	1	2	11	1	4	0.53	2161.73	4100.65
37489	2007	MI	1	2	11	1	1	0.13	16.6	125.94
37490	2007	MI	1	2	11	1	4	0.53	122.66	232.68
37491	2007	MI	1	2	11	1	13	1.71	636.03	371.23
37492	2007	MI	1	2	11	1	1	0.13	189.78	1440
37493	2007	MI	1	2	11	1	1	0.13	733.42	5565
37494	2007	MI	1	2	11	1	5	0.66	1843.44	2797.5
37453	2007	MI	1	3	11	1	17	13.62	2031.92	149.24
37454	2007	MI	1	3	11	1	2	1.6	184.93	115.45
37469	2007	MI	1	3	11	1	2	1.6	248.25	154.99
37459	2007	MI	1	4	11	1	1	0.8	120.77	150.8
37472	2007	MI	1	4	11	1	8	6.41	57.59	8.99
37495	2007	MI	1	4	11	1	9	7.21	1097.31	152.23
37460	2007	MI	1	5	11	1	2	1.6	2976.52	1858.26
37461	2007	MI	1	5	11	1	1	0.8	1449.26	1809.56
37479	2007	MI	1	5	11	1	23	18.42	3771.69	204.76
37480	2007	MI	1	5	11	1	28	22.43	1430.58	63.79
37455	2007	MI	1	6	11	1	30	24.03	100.64	4.19
37473	2007	MI	1	6	11	1	18	14.42	60.39	4.19
37476	2007	MI	1	6	11	1	30	24.03	301.93	12.57
37477	2007	MI	1	6	11	1	240	192.21	2415.43	12.57
37488	2007	MI	1	6	11	1	5	4	43.61	10.89
37496	2007	MI	1	6	11	1	17	13.62	57.03	4.19
40805	2007	MI	2	1	1	1	1	1.3	24.57	18.85
40763	2007	MI	2	1	1	2	1	0.52	29.89	57.73
40806	2007	MI	2	1	1	1	19	24.76	5049.93	203.92
40764	2007	MI	2	1	1	2	8	4.14	674.44	162.81
40807	2007	MI	2	1	1	1	118	153.8	9967.93	64.81
40765	2007	MI	2	1	1	2	20	10.36	533.92	51.56
40808	2007	MI	2	1	1	1	5	6.52	6102.95	936.47
40766	2007	MI	2	1	1	2	11	5.7	13655.41	2397.38
40809	2007	MI	2	1	1	1	29	37.8	11901.49	314.87
40767	2007	MI	2	1	1	2	5	2.59	1318.13	509.11
40810	2007	MI	2	1	1	1	1	1.3	110.56	84.82
40768	2007	MI	2	1	1	2	10	5.18	853.85	164.9
40769	2007	MI	2	1	1	2	1	0.52	82.64	159.59
40811	2007	MI	2	1	1	1	188	245.04	18909.5	77.17
40770	2007	MI	2	1	1	2	2	1.04	61.32	59.21
40783	2007	MI	2	1	1	2	2	6.67	754.82	113.1
40820	2007	MI	2	1	1	1	1	5.01	212.29	42.41
40784	2007	MI	2	1	1	2	1	3.34	335.48	100.53
40821	2007	MI	2	1	1	1	1	5.01	251.61	50.27
40799	2007	MI	2	2	1	1	2	1.17	711.7	607.5
40761	2007	MI	2	2	1	2	66	86.14	55427.35	643.44
40771	2007	MI	2	2	1	2	1	1.31	1219.77	934.56
40815	2007	MI	2	2	1	1	6	3.52	1820.53	518
40774	2007	MI	2	2	1	2	394	514.24	244576.54	475.61
40825	2007	MI	2	2	1	1	177	103.68	14657.66	141.38
40788	2007	MI	2	2	1	2	4	5.22	709.15	135.83
40789	2007	MI	2	2	1	2	1	1.31	225.77	172.98
40826	2007	MI	2	2	1	1	2	1.17	383.85	327.65
40790	2007	MI	2	2	1	2	2	2.61	1102.69	422.43
40827	2007	MI	2	2	1	1	1	0.59	1524.75	2603.04
40791	2007	MI	2	2	1	2	3	3.92	8793.4	2245.76
40792	2007	MI	2	2	1	2	2	2.61	6272.21	2402.81
40759	2007	MI	2	3	1	2	1	3.34	48.92	14.66
40801	2007	MI	2	3	1	1	1	5.01	188.71	37.7
40817	2007	MI	2	3	1	1	5	25.03	407.5	16.28
40778	2007	MI	2	3	1	2	1	3.34	55.91	16.76
40780	2007	MI	2	3	1	2	2	6.67	559.13	83.78
40828	2007	MI	2	3	1	1	3	15.02	381.52	25.41
40793	2007	MI	2	3	1	2	2	6.67	71.54	10.72
40802	2007	MI	2	4	1	1	6	30.03	8550.67	284.71
40762	2007	MI	2	4	1	2	3	10.01	1962.36	196.02
40812	2007	MI	2	4	1	1	1	5.01	943.53	188.5
40813	2007	MI	2	4	1	1	3	15.02	1769.12	117.81
40772	2007	MI	2	4	1	2	42	140.16	45873.21	327.3
40773	2007	MI	2	4	1	2	1	3.34	754.82	226.2
40814	2007	MI	2	4	1	1	16	80.09	11193.92	139.77
40816	2007	MI	2	4	1	1	15	75.08	550.39	7.33
40776	2007	MI	2	4	1	2	12	40.04	286.55	7.16
40818	2007	MI	2	4	1	1	1	5.01	1677.38	335.1
40779	2007	MI	2	4	1	2	1	3.34	349.45	104.72
40819	2007	MI	2	4	1	1	2	10.01	114.66	11.45
40829	2007	MI	2	4	1	1	7	35.04	6658.94	190.04
40794	2007	MI	2	4	1	2	2	6.67	1624.09	243.34
40830	2007	MI	2	4	1	1	20	100.11	23886.99	238.6
40795	2007	MI	2	4	1	2	12	40.04	5786.3	144.5
40803	2007	MI	2	5	1	1	1	5.01	8303.05	1658.76
40804	2007	MI	2	5	1	1	1	5.01	3019.29	603.19
40822	2007	MI	2	5	1	1	1	5.01	377.41	75.4
40785	2007	MI	2	5	1	2	2	6.67	909.13	136.22
40823	2007	MI	2	5	1	1	20	100.11	4805.98	48.01
40786	2007	MI	2	5	1	2	42	140.16	3901.29	27.84
40797	2007	MI	2	6	1	1	2	10.01	1887.06	188.5
40798	2007	MI	2	6	1	1	115	575.64	2411.24	4.19
40760	2007	MI	2	6	1	2	15	50.06	209.67	4.19
40777	2007	MI	2	6	1	2	11	36.71	153.76	4.19
40781	2007	MI	2	6	1	2	131	437.15	5493.43	12.57
40824	2007	MI	2	6	1	1	2	10.01	83.87	8.38
40787	2007	MI	2	6	1	2	3	10.01	90.86	9.08
40831	2007	MI	2	6	1	1	2	10.01	41.93	4.19
40796	2007	MI	2	6	1	2	4	13.35	55.91	4.19
40800	2007	MI	2	7	1	1	2	0.2	32707.83	163539.13
40775	2007	MI	2	7	1	2	2	6.67	7548.23	1130.98
40782	2007	MI	2	7	1	2	1	3.34	30710.1	9202.79
40836	2007	MI	2	1	2	2	1	0.31	24.65	78.54
40837	2007	MI	2	1	2	2	14	4.39	253.65	57.73
40878	2007	MI	2	1	2	1	31	19.17	3418.05	178.34
40838	2007	MI	2	1	2	2	21	6.59	1257.91	190.85
40879	2007	MI	2	1	2	1	228	140.96	8648.72	61.36
40839	2007	MI	2	1	2	2	16	5.02	273.03	54.37
40880	2007	MI	2	1	2	1	5	3.09	4302.03	1391.67
40840	2007	MI	2	1	2	2	14	4.39	9199.77	2093.71
40881	2007	MI	2	1	2	1	9	5.56	1554.35	279.34
40841	2007	MI	2	1	2	2	6	1.88	644.81	342.41
40882	2007	MI	2	1	2	1	6	3.71	268.68	72.43
40842	2007	MI	2	1	2	2	162	50.85	9341.2	145.84
40843	2007	MI	2	1	2	2	2	0.63	88.05	140.27
40883	2007	MI	2	1	2	1	160	98.92	7140.44	72.18
40844	2007	MI	2	1	2	2	1	0.31	12.9	41.12
40845	2007	MI	2	1	2	2	1	0.31	32.99	105.1
40857	2007	MI	2	1	2	2	11	24.47	5655.91	231.12
40860	2007	MI	2	1	2	2	3	0.94	1441.17	1530.6
40873	2007	MI	2	2	2	1	10	3.24	2030.96	626.87
40833	2007	MI	2	2	2	2	21	8.56	5283.96	617.1
40884	2007	MI	2	2	2	1	2	0.65	485.71	749.6
40846	2007	MI	2	2	2	2	6	2.45	1673.46	684.04
40888	2007	MI	2	2	2	1	2	0.65	98.79	152.46
40889	2007	MI	2	2	2	1	36	11.66	6176.14	529.53
40848	2007	MI	2	2	2	2	131	53.41	25091.55	469.76
40862	2007	MI	2	2	2	2	1	0.41	46.83	114.86
40899	2007	MI	2	2	2	1	53	17.17	2407.77	140.22
40863	2007	MI	2	2	2	2	103	42	6704.29	159.64
40864	2007	MI	2	2	2	2	41	16.72	7148.82	427.63
40865	2007	MI	2	2	2	2	3	1.22	6171.86	5045.57
40866	2007	MI	2	2	2	2	1	0.41	998.93	2449.92
40867	2007	MI	2	2	2	2	4	1.63	4081.38	2502.43
40850	2007	MI	2	3	2	2	18	40.04	9448.24	235.94
40895	2007	MI	2	3	2	1	1	2.23	18.64	8.38
40854	2007	MI	2	3	2	2	1	2.23	32.62	14.66
40900	2007	MI	2	3	2	1	13	28.92	381.28	13.18
40868	2007	MI	2	3	2	2	2	4.45	71.19	16
40904	2007	MI	2	3	2	1	8	17.8	1258.04	70.69
40875	2007	MI	2	4	2	1	6	13.35	1554.7	116.47
40876	2007	MI	2	4	2	1	1	2.23	73.39	32.99
40885	2007	MI	2	4	2	1	1	2.23	232.97	104.72
40886	2007	MI	2	4	2	1	5	11.12	802	72.1
40847	2007	MI	2	4	2	2	86	191.32	52075.74	272.19
40887	2007	MI	2	4	2	1	3	6.67	230.64	34.56
40891	2007	MI	2	4	2	1	11	24.47	177.05	7.24
40852	2007	MI	2	4	2	2	43	95.66	1153.41	12.06
40892	2007	MI	2	4	2	1	1	2.23	18.64	8.38
40896	2007	MI	2	4	2	1	1	2.23	335.48	150.8
40901	2007	MI	2	4	2	1	1	2.23	349.45	157.08
40869	2007	MI	2	4	2	2	1	2.23	587.08	263.89
40902	2007	MI	2	4	2	1	27	60.07	10670.31	177.64
40870	2007	MI	2	4	2	2	20	44.49	5205.05	116.98
40834	2007	MI	2	5	2	2	1	2.23	2329.7	1047.2
40877	2007	MI	2	5	2	1	1	2.23	4361.2	1960.36
40835	2007	MI	2	5	2	2	2	4.45	9057.87	2035.76
40858	2007	MI	2	5	2	2	4	8.9	968.59	108.85
40897	2007	MI	2	5	2	1	8	17.8	465.94	26.18
40859	2007	MI	2	5	2	2	21	46.72	1348.46	28.86
40872	2007	MI	2	6	2	1	125	278.09	1164.85	4.19
40832	2007	MI	2	6	2	2	316	703	2944.74	4.19
40851	2007	MI	2	6	2	2	40	88.99	1258.04	14.14
40893	2007	MI	2	6	2	1	4	8.9	37.28	4.19
40853	2007	MI	2	6	2	2	114	253.62	1062.34	4.19
40894	2007	MI	2	6	2	1	80	177.98	745.5	4.19
40855	2007	MI	2	6	2	2	90	200.22	2516.08	12.57
40856	2007	MI	2	6	2	2	563	1252.5	15739.45	12.57
40898	2007	MI	2	6	2	1	3	6.67	88.78	13.3
40861	2007	MI	2	6	2	2	4	8.9	69.89	7.85
40903	2007	MI	2	6	2	1	6	13.35	55.91	4.19
40871	2007	MI	2	6	2	2	4	8.9	37.28	4.19
40874	2007	MI	2	7	2	1	1	0.07	7148.89	107233.28
40849	2007	MI	2	7	2	2	1	2.23	1630.79	733.04
40890	2007	MI	2	7	2	1	2	4.45	5718.53	1285.24
40909	2007	MI	2	1	3	2	2	2.23	6115.46	2748.9
40946	2007	MI	2	1	3	1	1	1.14	21.44	18.85
40947	2007	MI	2	1	3	1	81	92.14	15685.25	170.24
40911	2007	MI	2	1	3	2	10	11.12	1783.86	160.37
40948	2007	MI	2	1	3	1	64	72.8	3906.45	53.66
40912	2007	MI	2	1	3	2	4	4.45	222.49	50
40949	2007	MI	2	1	3	1	4	4.55	10205.65	2242.97
40913	2007	MI	2	1	3	2	1	1.11	944.84	849.41
40950	2007	MI	2	1	3	1	6	6.83	2188.66	320.68
40914	2007	MI	2	1	3	2	5	5.56	1575.93	283.35
40951	2007	MI	2	1	3	1	3	3.41	241.53	70.78
40915	2007	MI	2	1	3	2	1	1.11	177.52	159.59
40952	2007	MI	2	1	3	1	62	70.53	4530.81	64.24
40968	2007	MI	2	1	3	1	1	2.23	503.22	226.2
40927	2007	MI	2	1	3	2	1	3.34	251.61	75.4
40969	2007	MI	2	1	3	1	4	8.9	1519.26	170.73
40928	2007	MI	2	1	3	2	1	3.34	52.42	15.71
40931	2007	MI	2	1	3	2	1	1.11	1359.59	1222.27
40942	2007	MI	2	2	3	1	48	14.86	10122.84	681.21
40908	2007	MI	2	2	3	2	67	271.37	186510.46	687.3
40953	2007	MI	2	2	3	1	4	1.24	1008.69	814.55
40916	2007	MI	2	2	3	2	3	12.15	8469.39	697.03
40958	2007	MI	2	2	3	1	188	58.2	27402.68	470.82
40919	2007	MI	2	2	3	2	436	1765.91	719656.84	407.53
40933	2007	MI	2	2	3	2	1	4.05	499.88	123.42
40972	2007	MI	2	2	3	1	63	19.5	3144.21	161.21
40973	2007	MI	2	2	3	1	1	0.31	107.11	345.97
40974	2007	MI	2	2	3	1	1	0.31	115.13	371.88
40934	2007	MI	2	2	3	2	2	8.1	3948.33	487.42
40975	2007	MI	2	2	3	1	3	0.93	5685.38	6121.5
40935	2007	MI	2	2	3	2	1	4.05	27047.58	6678
40976	2007	MI	2	2	3	1	1	0.31	948.07	3062.4
40905	2007	MI	2	3	3	2	4	13.35	808.11	60.54
40906	2007	MI	2	3	3	2	3	10.01	683.34	68.26
40957	2007	MI	2	3	3	1	2	4.45	669.79	150.54
40921	2007	MI	2	3	3	2	8	26.7	7156.84	268.08
40963	2007	MI	2	3	3	1	1	2.23	23.3	10.47
40924	2007	MI	2	3	3	2	2	6.67	599.32	89.8
40964	2007	MI	2	3	3	1	9	20.02	857.33	42.82
40965	2007	MI	2	3	3	1	4	8.9	117.94	13.25
40977	2007	MI	2	3	3	1	16	35.6	826.9	23.23
40936	2007	MI	2	3	3	2	3	10.01	312.85	31.25
40980	2007	MI	2	3	3	1	4	8.9	629.02	70.69
40943	2007	MI	2	4	3	1	6	13.35	2096.72	157.08
40910	2007	MI	2	4	3	2	2	6.67	951.39	142.55
40944	2007	MI	2	4	3	1	1	2.23	18.64	8.38
40954	2007	MI	2	4	3	1	4	8.9	874.92	98.32
40955	2007	MI	2	4	3	1	12	26.7	9555.41	357.93
40917	2007	MI	2	4	3	2	11	36.71	9014.15	245.57
40956	2007	MI	2	4	3	1	4	8.9	947.04	106.42
40918	2007	MI	2	4	3	2	3	10.01	1061.47	106.03
40961	2007	MI	2	4	3	1	33	73.42	896.52	12.21
40922	2007	MI	2	4	3	2	34	113.46	1515.52	13.36
40966	2007	MI	2	4	3	1	2	4.45	689.01	154.85
40937	2007	MI	2	4	3	2	5	16.69	3761.81	225.46
40978	2007	MI	2	4	3	1	22	48.94	7329	149.74
40938	2007	MI	2	4	3	2	9	30.03	5337.63	177.72
40945	2007	MI	2	5	3	1	2	4.45	6765.45	1520.53
40929	2007	MI	2	5	3	2	4	13.35	2125.15	159.21
40970	2007	MI	2	5	3	1	24	53.39	1917.72	35.92
40930	2007	MI	2	5	3	2	23	76.75	2178.65	28.39
40940	2007	MI	2	6	3	1	10	22.25	3774.11	169.65
40941	2007	MI	2	6	3	1	875	1946.61	8153.95	4.19
40907	2007	MI	2	6	3	2	186	620.69	2599.94	4.19
40962	2007	MI	2	6	3	1	2	4.45	18.64	4.19
40923	2007	MI	2	6	3	2	38	126.81	531.17	4.19
40925	2007	MI	2	6	3	2	143	477.2	5996.65	12.57
40967	2007	MI	2	6	3	1	35	77.86	1467.71	18.85
40926	2007	MI	2	6	3	2	35	116.8	1467.71	12.57
40971	2007	MI	2	6	3	1	2	4.45	37.28	8.38
40932	2007	MI	2	6	3	2	5	16.69	139.78	8.38
40979	2007	MI	2	6	3	1	3	6.67	27.96	4.19
40939	2007	MI	2	6	3	2	17	56.73	237.63	4.19
40959	2007	MI	2	7	3	1	1	2.23	894.6	402.12
40920	2007	MI	2	7	3	2	2	6.67	4542.91	680.68
40960	2007	MI	2	7	3	1	1	2.23	745.5	335.1
40984	2007	MI	2	1	4	2	2	0.3	1000.39	3326.17
40987	2007	MI	2	1	4	2	1	0.15	7.56	50.27
41028	2007	MI	2	1	4	1	3	1.74	65.93	37.83
40988	2007	MI	2	1	4	2	3	0.45	13.29	29.45
41029	2007	MI	2	1	4	1	35	20.33	3502.12	172.24
40989	2007	MI	2	1	4	2	39	5.87	1009.11	172.06
41030	2007	MI	2	1	4	1	126	73.2	4574.52	62.5
40990	2007	MI	2	1	4	2	27	4.06	204.04	50.25
41031	2007	MI	2	1	4	1	6	3.49	6485	1860.55
40991	2007	MI	2	1	4	2	14	2.11	3211.07	1525.2
41032	2007	MI	2	1	4	1	6	3.49	807.56	231.69
40992	2007	MI	2	1	4	2	14	2.11	884.26	420.01
41033	2007	MI	2	1	4	1	14	8.13	795.88	97.86
40993	2007	MI	2	1	4	2	130	19.55	2865.04	128.48
41034	2007	MI	2	1	4	1	1	0.58	370.85	638.37
40994	2007	MI	2	1	4	2	3	0.45	55.12	122.19
41035	2007	MI	2	1	4	1	5	2.91	171.97	59.21
41036	2007	MI	2	1	4	1	1	0.58	270.91	466.35
41049	2007	MI	2	1	4	1	1	1.94	476.07	245.44
41007	2007	MI	2	1	4	2	2	3.34	530.73	159.04
41050	2007	MI	2	1	4	1	8	15.52	1306.15	84.17
41021	2007	MI	2	2	4	1	17	9.66	5833.92	603.72
40983	2007	MI	2	2	4	2	29	13.63	8380.92	614.88
40995	2007	MI	2	2	4	2	21	9.87	8233.13	834.15
41043	2007	MI	2	2	4	1	200	113.69	43845.46	385.67
40998	2007	MI	2	2	4	2	246	115.62	54508.86	471.44
41054	2007	MI	2	2	4	1	112	63.66	9528.12	149.66
41011	2007	MI	2	2	4	2	26	12.22	1696.51	138.83
41012	2007	MI	2	2	4	2	25	11.75	5036.99	428.67
41055	2007	MI	2	2	4	1	2	1.14	4934.76	4340.7
41013	2007	MI	2	2	4	2	1	0.47	2092.47	4452
41014	2007	MI	2	2	4	2	3	1.41	4210.05	2985.82
41015	2007	MI	2	2	4	2	4	1.88	4535.69	2412.57
40981	2007	MI	2	3	4	2	1	1.67	41.93	25.13
41024	2007	MI	2	3	4	1	1	1.94	3427.72	1767.15
40999	2007	MI	2	3	4	2	1	1.67	299.66	179.59
41002	2007	MI	2	3	4	2	1	1.67	55.04	32.99
41003	2007	MI	2	3	4	2	1	1.67	20.97	12.57
41047	2007	MI	2	3	4	1	1	1.94	19.5	10.05
41056	2007	MI	2	3	4	1	3	5.82	181.85	31.25
41016	2007	MI	2	3	4	2	1	1.67	52.14	31.25
41022	2007	MI	2	4	4	1	5	9.7	1239.77	127.83
40985	2007	MI	2	4	4	2	4	6.67	1160.3	173.85
41023	2007	MI	2	4	4	1	2	3.88	63.48	16.36
41037	2007	MI	2	4	4	1	2	3.88	79.35	20.45
41038	2007	MI	2	4	4	1	1	1.94	142.82	73.63
41039	2007	MI	2	4	4	1	11	21.34	2454.75	115.05
40996	2007	MI	2	4	4	2	4	6.67	1887.06	282.74
41040	2007	MI	2	4	4	1	2	3.88	482.02	124.25
40997	2007	MI	2	4	4	2	1	1.67	513.7	307.88
41041	2007	MI	2	4	4	1	14	27.16	3061.74	112.75
41042	2007	MI	2	4	4	1	7	13.58	624.85	46.02
41045	2007	MI	2	4	4	1	3	5.82	63.48	10.91
41000	2007	MI	2	4	4	2	33	55.06	867.88	15.76
41004	2007	MI	2	4	4	2	1	1.67	251.61	150.8
41048	2007	MI	2	4	4	1	1	1.94	428.47	220.89
41057	2007	MI	2	4	4	1	13	25.22	5451.53	216.19
41017	2007	MI	2	4	4	2	23	38.38	5847.33	152.37
41025	2007	MI	2	5	4	1	1	1.94	3570.54	1840.78
41026	2007	MI	2	5	4	1	1	1.94	1523.43	785.4
41027	2007	MI	2	5	4	1	1	1.94	3638.69	1875.91
40986	2007	MI	2	5	4	2	1	1.67	3019.29	1809.56
41051	2007	MI	2	5	4	1	5	9.7	2986.94	307.98
41008	2007	MI	2	5	4	2	10	16.69	1944.51	116.54
41052	2007	MI	2	5	4	1	28	54.31	1744.82	32.13
41009	2007	MI	2	5	4	2	18	30.03	904.26	30.11
41019	2007	MI	2	6	4	1	14	27.16	7998.02	294.53
41020	2007	MI	2	6	4	1	425	824.37	843.05	1.02
40982	2007	MI	2	6	4	2	100	166.85	698.91	4.19
41046	2007	MI	2	6	4	1	2	3.88	5.15	1.33
41001	2007	MI	2	6	4	2	16	26.7	111.83	4.19
41005	2007	MI	2	6	4	2	78	130.15	1635.45	12.57
41006	2007	MI	2	6	4	2	184	307.01	3857.98	12.57
41053	2007	MI	2	6	4	1	1	1.94	31.74	16.36
41010	2007	MI	2	6	4	2	8	13.35	104.84	7.85
41058	2007	MI	2	6	4	1	1	1.94	1983.64	1022.66
41018	2007	MI	2	6	4	2	6	10.01	41.93	4.19
41044	2007	MI	2	7	4	1	1	1.94	396.73	204.53
41059	2007	MI	2	8	4	1	3	5.82	656.09	112.75
41105	2007	MI	2	1	5	1	1	0.73	41.52	57.12
41065	2007	MI	2	1	5	2	1	0.36	40.41	113.1
41106	2007	MI	2	1	5	1	3	2.18	92.49	42.41
41066	2007	MI	2	1	5	2	11	3.93	201.71	51.32
41107	2007	MI	2	1	5	1	32	23.26	4002.51	172.06
41067	2007	MI	2	1	5	2	31	11.08	1534.1	138.49
41108	2007	MI	2	1	5	1	112	81.42	4439.93	54.53
41068	2007	MI	2	1	5	2	21	7.5	377.09	50.25
41109	2007	MI	2	1	5	1	3	2.18	2323.7	1065.5
41069	2007	MI	2	1	5	2	7	2.5	3590.68	1435.5
41110	2007	MI	2	1	5	1	39	28.35	8940.58	315.35
41070	2007	MI	2	1	5	2	24	8.58	1609.46	187.67
41111	2007	MI	2	1	5	1	10	7.27	619.06	144.36
41071	2007	MI	2	1	5	2	90	32.16	5211.28	140.43
41072	2007	MI	2	1	5	2	5	1.79	230.96	129.27
41112	2007	MI	2	1	5	1	126	91.6	7381.41	80.59
41127	2007	MI	2	1	5	1	1	3.54	177.79	50.27
41085	2007	MI	2	1	5	2	2	0.72	1140.92	1596.44
41086	2007	MI	2	1	5	2	1	0.36	29.42	82.32
41096	2007	MI	2	2	5	1	2	2.09	145.34	69.54
41099	2007	MI	2	2	5	1	10	10.45	6144.35	587.95
41062	2007	MI	2	2	5	2	13	7.68	5112.19	666.12
41113	2007	MI	2	2	5	1	3	3.14	2645.13	843.7
41073	2007	MI	2	2	5	2	12	7.08	5141.79	725.81
41117	2007	MI	2	2	5	1	124	129.59	72864.29	562.28
41075	2007	MI	2	2	5	2	76	44.87	17104.99	381.24
41088	2007	MI	2	2	5	2	5	2.95	331.96	112.46
41131	2007	MI	2	2	5	1	2	2.09	2503.95	1198
41132	2007	MI	2	2	5	1	73	76.29	11447.29	150.05
41089	2007	MI	2	2	5	2	138	81.47	11779.43	144.59
41133	2007	MI	2	2	5	1	4	4.18	2655.13	635.17
41090	2007	MI	2	2	5	2	112	66.12	27251.26	412.15
41134	2007	MI	2	2	5	1	1	1.05	4979.09	4764.43
41091	2007	MI	2	2	5	2	2	1.18	5475.51	4637.5
41135	2007	MI	2	2	5	1	1	1.05	3200.37	3062.4
41097	2007	MI	2	3	5	1	1	3.54	74.08	20.94
41060	2007	MI	2	3	5	2	1	2.23	27.96	12.57
41119	2007	MI	2	3	5	1	4	14.15	3792.95	268.08
41077	2007	MI	2	3	5	2	2	4.45	503.22	113.1
41123	2007	MI	2	3	5	1	1	3.54	166.68	47.12
41080	2007	MI	2	3	5	2	2	4.45	72.8	16.36
41124	2007	MI	2	3	5	1	1	3.54	25	7.07
41136	2007	MI	2	3	5	1	7	24.76	355.2	14.35
41092	2007	MI	2	3	5	2	3	6.67	135.77	20.34
41101	2007	MI	2	4	5	1	5	17.69	3768.06	213.06
41063	2007	MI	2	4	5	2	1	2.23	335.48	150.8
41102	2007	MI	2	4	5	1	1	3.54	100.01	28.27
41114	2007	MI	2	4	5	1	24	84.89	6282.05	74
41074	2007	MI	2	4	5	2	1	2.23	754.82	339.29
41115	2007	MI	2	4	5	1	1	3.54	237.06	67.02
41116	2007	MI	2	4	5	1	9	31.83	6000.57	188.5
41122	2007	MI	2	4	5	1	17	60.13	448.65	7.46
41078	2007	MI	2	4	5	2	13	28.92	217.05	7.5
41125	2007	MI	2	4	5	1	1	3.54	1422.36	402.12
41137	2007	MI	2	4	5	1	3	10.61	1371.28	129.23
41093	2007	MI	2	4	5	2	1	2.23	754.82	339.29
41138	2007	MI	2	4	5	1	22	77.82	11338.72	145.71
41094	2007	MI	2	4	5	2	10	22.25	4601.53	206.84
41103	2007	MI	2	5	5	1	1	3.54	6933.99	1960.36
41104	2007	MI	2	5	5	1	2	7.07	15649.63	2212.21
41064	2007	MI	2	5	5	2	3	6.67	16152.5	2420.18
41128	2007	MI	2	5	5	1	4	14.15	1922.61	135.89
41083	2007	MI	2	5	5	2	18	40.04	5078.13	126.81
41129	2007	MI	2	5	5	1	47	166.24	7464.9	44.9
41084	2007	MI	2	5	5	2	55	122.36	4609.22	37.67
41098	2007	MI	2	6	5	1	600	2122.26	8889.73	4.19
41061	2007	MI	2	6	5	2	40	88.99	372.75	4.19
41079	2007	MI	2	6	5	2	32	71.19	298.2	4.19
41081	2007	MI	2	6	5	2	45	100.11	1355.1	13.54
41082	2007	MI	2	6	5	2	334	743.05	11303.87	15.21
41130	2007	MI	2	6	5	1	2	7.07	59.26	8.38
41087	2007	MI	2	6	5	2	4	8.9	69.89	7.85
41139	2007	MI	2	6	5	1	10	35.37	148.16	4.19
41095	2007	MI	2	6	5	2	7	15.57	65.23	4.19
41100	2007	MI	2	7	5	1	1	0.1	14235.22	142352.18
41118	2007	MI	2	7	5	1	1	3.54	5807.96	1642.01
41076	2007	MI	2	7	5	2	1	2.23	2348.34	1055.58
41120	2007	MI	2	7	5	1	1	3.54	72599.48	20525.12
41121	2007	MI	2	7	5	1	1	3.54	1422.36	402.12
41126	2007	MI	2	7	5	1	1	3.54	3333.65	942.48
41189	2007	MI	2	1	6	1	9	5.79	198.19	34.21
41145	2007	MI	2	1	6	2	40	10.68	475.82	44.56
41190	2007	MI	2	1	6	1	35	22.53	4170.42	185.11
